OID_,Enclosure,Greeness,Openness,Population,Facilities
3559,0.129666,0.164206,0.045752,0.076855383,0.001591092
3560,0.217375,0.087109,0.03982,0.132883544,0.005402242
3561,0.116614,0.194528,0.032455,0.055148137,0.002236779
3562,0.18964,0.117838,0.043465,0.083895571,0.004165362
3563,0.107181,0.191276,0.044082,0.10149604,0.004398518
3564,0.133798,0.150731,0.052796,0.077735406,0.000531198
3565,0.109932,0.158847,0.053111,0.058961572,0.001789754
3566,0.160904,0.130594,0.040395,0.071281901,0.000908235
3567,0.110369,0.159711,0.040329,0.072455265,0.003387898
3568,0.145715,0.113923,0.025257,0.031094163,0.000214909
3569,0.073438,0.184435,0.028658,0.054561455,0.005956434
3570,0.183986,0.139958,0.010267,0.04810795,0.000740109
3571,0.161327,0.121529,0.02237,0.077148724,0.002420505
3572,0.139707,0.098161,0.044038,0.055441478,0.002469443
3573,0.191951,0.109524,0.043932,0.063948372,0.000999665
3574,0.130112,0.159953,0.083905,0.047227926,0.001230303
3575,0.190788,0.09342,0.053545,0.083308888,0.001622906
3576,0.139726,0.152304,0.029604,0.053681432,0.004719874
3577,0.062718,0.208779,0.027228,0.066588442,0.001527259
3578,0.037224,0.193175,0.035842,0.03050748,0.001362146
3579,0.116606,0.140863,0.041308,0.07362863,0.000895147
3580,0.104448,0.188763,0.063052,0.054854796,0.001369903
3581,0.151249,0.157882,0.034003,0.066588442,0.00121208
3582,0.204588,0.113603,0.021311,0.07861543,0.003376366
3583,0.230908,0.078988,0.034205,0.15224406,0.002971663
3584,0.2275,0.095605,0.051418,0.149603989,0.007078364
3585,0.293997,0.034292,0.068662,0.190965092,0.011985434
3586,0.209965,0.125321,0.059925,0.146670578,0.008265602
3587,0.169283,0.156027,0.038952,0.137577002,0.005115561
3588,0.172069,0.15437,0.04039,0.168084482,0.002371361
3589,0.074827,0.154494,0.016453,0.064828395,0
3590,0.170398,0.133085,0.049546,0.110002933,0.002480005
3591,0.185354,0.097659,0.049974,0.18011147,0.013841324
3592,0.083915,0.245273,0.051608,0.05837489,0.004570512
3593,0.165904,0.172835,0.042704,0.15488413,0.001041668
3594,0.118016,0.209299,0.06345,0.084188912,0.001665894
3595,0.145988,0.206299,0.048746,0.095922558,0.004844539
3596,0.149407,0.126762,0.03879,0.068055148,0.001378203
3597,0.181897,0.080897,0.054932,0.097389264,0.006260524
3598,0.161447,0.11199,0.058982,0.126430038,0.004214344
3599,0.152155,0.145514,0.066971,0.12701672,0.00504711
3600,0.1109,0.134061,0.029951,0.071575242,0.007192843
3601,0.224648,0.104604,0.025711,0.148137284,0.003703878
3602,0.078241,0.207958,0.082051,0.090935758,0.00487009
3603,0.223239,0.053396,0.017493,0.061894984,0.00497212
3604,0.085203,0.189099,0.061084,0.077148724,0.001516033
3605,0.115804,0.18754,0.024494,0.086535641,0.005781421
3606,0.058592,0.28257,0.026119,0.039894397,0.000453373
3607,0.079214,0.255414,0.039635,0.069521854,0.000295597
3608,0.068077,0.221706,0.027753,0.053974773,0.003054416
3609,0.075072,0.163716,0.060856,0.092402464,0.002372928
3610,0.087069,0.196383,0.062585,0.11674978,0.00375857
3611,0.050567,0.292053,0.040158,0.0762687,0.004362715
3612,0.117038,0.207749,0.029749,0.095042534,0
3613,0.127723,0.198681,0.038983,0.090935758,0.001633564
3614,0.197091,0.038218,0.006175,0.058961572,0.001458897
3615,0.17898,0.09241,0.014531,0.096802581,0.002410471
3616,0.214293,0.032652,0.006315,0.073921971,0.003015372
3617,0.101236,0.236918,0.026597,0.03549428,0.000790613
3618,0.117542,0.317084,0.01602,0.016427105,0.002412894
3619,0.10021,0.207311,0.042373,0.052801408,0.000905771
3620,0.06922,0.24937,0.001308,0.000880023,2.38E-05
3621,0.205339,0.106778,0.011388,0.162511,0.031863572
3622,0.192394,0.093089,0.047627,0.108242886,0.000466777
3623,0.245714,0.070261,0.032384,0.157817542,0.002743845
3624,0.258721,0.0816,0.012536,0.143737166,0.003132402
3625,0.219581,0.103228,0.012463,0.132883544,0.003591196
3626,0.271925,0.082187,0.010615,0.130536814,0.003501163
3627,0.168624,0.12086,0.060342,0.089469053,0.002141598
3628,0.231747,0.084642,0.012283,0.113523027,0.010405646
3629,0.177164,0.161277,0.023432,0.07098856,0.004099909
3630,0.207582,0.139719,0.015642,0.099149311,0.008643748
3631,0.065928,0.260258,0.056068,0.00762687,0.000365559
3632,0.231401,0.125897,0.019042,0.141097096,0.002192685
3633,0.246602,0.092707,0.041863,0.084188912,0.002685754
3634,0.183702,0.153043,0.036316,0.075682018,0.001496219
3635,0.175569,0.134402,0.041043,0.073335289,0.00161758
3636,0.207478,0.123409,0.047277,0.045467879,0.00168023
3637,0.236261,0.118988,0.026002,0.082135524,0.002847967
3638,0.252422,0.08949,0.012535,0.079495453,0.001842533
3639,0.236431,0.10279,0.014664,0.118509827,0.003342456
3640,0.18907,0.10973,0.030513,0.078028747,0.003494531
3641,0.159757,0.14932,0.037703,0.091522441,0.002318813
3642,0.25567,0.09916,0.027465,0.026694045,0.000754545
3643,0.16828,0.190071,0.028475,0.005866823,0.000316855
3644,0.178673,0.149221,0.022284,0.05573482,0.008795496
3645,0.117487,0.171424,0.033767,0.047227926,0.000483961
3646,0.133551,0.154073,0.040828,0.062481666,0.005073615
3647,0.150134,0.139534,0.045638,0.058081549,0.001269955
3648,0.097371,0.230018,0.049873,0.019947199,0.000974708
3649,0.232859,0.049041,0.014128,0.172777941,0.010625424
3650,0.129704,0.183661,0.021383,0.016427105,0.000361743
3651,0.180721,0.080493,0.014438,0.058961572,0.001521341
3652,0.142257,0.185456,0.01557,0.040481079,0.001101537
3653,0.159988,0.131545,0.013872,0.026694045,0.000303667
3654,0.144854,0.136735,0.018977,0.042241126,0.001850411
3655,0.14786,0.081616,0.006617,0.144030507,0.009252638
3656,0.091829,0.151426,0.013077,0.024933998,0.000776696
3657,0.066426,0.185723,0.020686,0.042827809,0.002483907
3658,0.058398,0.195088,0.007181,0.047227926,0.003753594
3659,0.110367,0.147201,0.014697,0.061601643,0.004304852
3660,0.122366,0.166684,0.010169,0.044587856,0.000993196
3661,0.067249,0.160142,0.008504,0.029920798,0.000608178
3662,0.106309,0.1554,0.006498,0.056321502,0.001008981
3663,0.092141,0.153588,0.008655,0.105896157,0.00233709
3664,0.082818,0.182679,0.006496,0.045467879,0.001513322
3665,0.124126,0.105698,0.00527,0.011440305,0.001031658
3666,0.105756,0.149709,0.006288,0.049867996,0.001993455
3667,0.111916,0.115598,0.013538,0.071281901,0.003200524
3668,0.082977,0.223934,0.003798,0.066588442,0.001692015
3669,0.116158,0.143942,0.006587,0.111469639,0.001789519
3670,0.180662,0.297236,0.001186,0.034027574,0.005499171
3671,0.107257,0.153843,0.014066,0.119096509,0.001643443
3672,0.115459,0.155638,0.011694,0.034907598,0.000718734
3673,0.129204,0.084701,0.000413,0.009386917,0.000271711
3674,0.204958,0.150315,0.000397,0.000293341,6.36E-05
3675,0.178536,0.12443,0.0099,0.093575829,0.002680382
3676,0.257128,0.035405,0.002875,0.124083309,0.014585359
3677,0.131542,0.158147,0.016795,0.051334702,0.000295278
3678,0.130546,0.143591,0.006828,0.04312115,0.000924234
3679,0.155069,0.120357,0.008263,0.056908184,0.000959116
3680,0.100354,0.121614,0.010539,0.049574655,0
3681,0.101962,0.174312,0.012885,0.057494867,0.001342855
3682,0.171223,0.108826,0.00839,0.113229686,0.002391769
3683,0.148808,0.145766,0.013079,0.09386917,0.002530127
3684,0.1142,0.172977,0.009664,0.109709592,0.001333229
3685,0.14899,0.149612,0.008455,0.081842182,0.001097354
3686,0.076588,0.178173,0.01101,0.044587856,0.000456732
3687,0.111273,0.172044,0.008942,0.068935172,0.001649831
3688,0.084741,0.212214,0.008264,0.038427691,0.000399749
3689,0.173363,0.102273,0.00802,0.061894984,0.000640118
3690,0.144846,0.158777,0.003418,0.040481079,0.001253936
3691,0.147053,0.156975,0.014117,0.044294515,0.001492166
3692,0.121862,0.152195,0.016758,0.040187738,0.00058173
3693,0.101105,0.170892,0.013408,0.05573482,0.000977087
3694,0.218843,0.073335,0.007175,0.065708419,0.001559965
3695,0.170867,0.133713,0.014253,0.084482253,0.001242636
3696,0.099345,0.246821,0.001249,0.003520094,0.000255738
3697,0.145696,0.044288,0.000363,0.056614843,0.010384012
3698,0.160591,0.073409,0.004654,0.054854796,0.000614352
3699,0.167792,0.120222,0.017658,0.061308302,0.002541963
3700,0.161669,0.116027,0.022091,0.084482253,0.003048989
3701,0.15288,0.083516,0.00422,0.042534468,0.00099673
3702,0.128009,0.071724,0.003817,0.072748607,0.000690398
3703,0.113399,0.077633,0.002667,0.031094163,0.001358051
3704,0.115485,0.100276,0.00404,0.071868583,0.000523742
3705,0.18441,0.130673,0.005182,0.097095923,0.002771725
3706,0.122208,0.060443,0.001242,0.106189498,0.001912049
3707,0.114602,0.123958,0.049137,0.067468466,0.000499071
3708,0.159194,0.086969,0.005926,0.041067762,0.001468336
3709,0.208506,0.092016,0.018553,0.131123497,0.004787053
3710,0.250593,0.103324,0.017547,0.098269287,0.002346575
3711,0.22146,0.078663,0.011683,0.184804928,0.009956412
3712,0.173465,0.175799,0.032078,0.069521854,0.001571252
3713,0.130519,0.17674,0.047845,0.070108536,0.000381814
3714,0.21449,0.173722,0.021019,0.058081549,0.004362136
3715,0.054013,0.237141,0.023325,0.034320915,0
3716,0.148428,0.169079,0.018811,0.08888237,0.003269841
3717,0.1694,0.145212,0.030115,0.058961572,0
3718,0.170573,0.156148,0.034331,0.037254327,0.00108648
3719,0.091361,0.273584,0.026464,0.010560282,0.000280924
3720,0.191745,0.12975,0.025127,0.055148137,0.001319137
3721,0.184424,0.131386,0.02097,0.065708419,0.001212408
3722,0.132266,0.133564,0.013179,0.080375477,0
3723,0.127305,0.173585,0.02154,0.018773834,0.000427991
3724,0.165203,0.139255,0.025722,0.071281901,0.001863593
3725,0.162385,0.142416,0.039093,0.035787621,0.003028944
3726,0.132739,0.159634,0.056448,0.03050748,0.000332207
3727,0.161442,0.149529,0.019083,0.091815782,0.00202121
3728,0.156854,0.151992,0.033269,0.030214139,0.001951352
3729,0.139542,0.168375,0.031798,0.018480493,0.000351523
3730,0.153258,0.166683,0.02918,0.033734233,0.000647916
3731,0.294799,0.091004,0.019524,0.022587269,0.000578148
3732,0.195066,0.12861,0.019248,0.05338809,0.000775642
3733,0.219716,0.084086,0.006306,0.206218833,0.019038706
3734,0.138081,0.115082,0.022382,0.150484013,0.001820023
3735,0.143923,0.132194,0.01212,0.087709006,0.001769473
3736,0.150057,0.143369,0.008152,0.048694632,0.005859649
3737,0.155622,0.123942,0.019277,0.166031094,0.002034077
3738,0.16348,0.117169,0.013909,0.094749193,0.001347003
3739,0.147663,0.115502,0.020598,0.177471399,0.002593482
3740,0.219387,0.093728,0.03803,0.154004107,0.00116371
3741,0.171349,0.118376,0.019134,0.080375477,0.000772827
3742,0.149939,0.142255,0.020691,0.119683192,0.002152886
3743,0.170665,0.126629,0.01956,0.103549428,0.001361087
3744,0.201432,0.111912,0.013078,0.149603989,0.001180558
3745,0.165188,0.132959,0.01784,0.13699032,0.001674664
3746,0.276304,0.063033,0.015419,0.141390437,0.024022242
3747,0.250379,0.07133,0.010961,0.181871517,0.013807499
3748,0.219081,0.109066,0.009489,0.174537988,0.052186694
3749,0.03068,0.258757,0.018671,0.02786741,0.002835147
3750,0.118283,0.170356,0.035594,0.033147551,0.000460408
3751,0.196223,0.062596,0.038305,0.141977119,0.002870524
3752,0.052834,0.215875,0.051215,0.033147551,0.000449487
3753,0.131123,0.149861,0.010467,0.071575242,0.004846247
3754,0.137178,0.145215,0.019279,0.110589616,0.002424432
3755,0.153189,0.129532,0.014708,0.133470226,0.001550703
3756,0.177108,0.134754,0.016329,0.155764154,0.001909906
3757,0.140462,0.151013,0.025477,0.046934585,0.001278975
3758,0.166129,0.135773,0.037014,0.151950719,0.004314935
3759,0.189348,0.168142,0.030075,0.036374303,0.001330382
3760,0.198438,0.131385,0.024617,0.078322089,0.000903212
3761,0.288234,0.07453,0.004261,0.117336462,0.010485893
3762,0.136686,0.144989,0.020028,0.145203872,0.005014238
3763,0.122274,0.136412,0.024087,0.087415664,0.004621004
3764,0.119163,0.142751,0.032192,0.090642417,0.001360499
3765,0.133707,0.131368,0.026961,0.101202699,0.00119987
3766,0.086855,0.157587,0.043754,0.095629217,0.000720089
3767,0.099845,0.16129,0.020204,0.05837489,0.000879516
3768,0.068801,0.188729,0.04629,0.051921385,0.001019151
3769,0.261485,0.063206,0.019778,0.04810795,0.00509741
3770,0.198363,0.165714,0.001872,0.033734233,0.001089897
3771,0.219042,0.099518,0.035113,0.041361103,0.001598209
3772,0.164576,0.127834,0.012933,0.081842182,0.001996971
3773,0.095039,0.252968,0.025669,0.002053388,0.000839333
3774,0.219347,0.09967,0.014171,0.142563802,0.00409323
3775,0.249684,0.106308,0.021737,0.160457612,0.00817552
3776,0.160186,0.170085,0.030404,0.080082136,0.004264714
3777,0.189261,0.156128,0.031875,0.06336169,0.001642978
3778,0.209033,0.127086,0.01482,0.085068935,0.001381378
3779,0.146811,0.210314,0.017833,0.037547668,0.001186901
3780,0.208126,0.094931,0.018819,0.13464359,0.00565567
3781,0.229706,0.106333,0.010135,0.165737753,0.006977966
3782,0.189394,0.152021,0.026955,0.059841596,0.002304568
3783,0.175428,0.136033,0.020406,0.073041948,0.001565656
3784,0.211368,0.140713,0.035639,0.044001173,0.001649514
3785,0.189108,0.119366,0.035723,0.122323262,0.006418951
3786,0.180967,0.122948,0.028204,0.090642417,0.001221601
3787,0.160415,0.107999,0.016493,0.132590202,0.005089264
3788,0.214553,0.115505,0.023008,0.100029334,0.00309853
3789,0.198553,0.099722,0.026278,0.05338809,0.0021281
3790,0.202174,0.116312,0.029431,0.099149311,0.001628234
3791,0.201855,0.109586,0.015594,0.137870343,0.001839458
3792,0.223555,0.079005,0.023863,0.079202112,0.003518679
3793,0.199457,0.103853,0.011942,0.122029921,0.003301463
3794,0.23095,0.17327,0.021096,0.010853623,0.00027051
3795,0.241603,0.162649,0.01579,0.008800235,0.000401271
3796,0.204924,0.111036,0.0142,0.129950132,0.01024154
3797,0.024515,0.170826,0.178445,0.015840422,0
3798,0.151588,0.17761,0.023773,0.065708419,0.001778186
3799,0.144895,0.1363,0.027234,0.105602816,0.002086132
3800,0.153276,0.127167,0.040229,0.065415078,0.001468246
3801,0.147539,0.140835,0.025402,0.075388677,0.000623914
3802,0.077945,0.146695,0.051727,0.05338809,0.000101982
3803,0.08706,0.142535,0.030112,0.071281901,0.001189446
3804,0.102972,0.113134,0.061518,0.029040774,0.000349023
3805,0.161977,0.117572,0.036317,0.062188325,0.00168797
3806,0.07031,0.135046,0.050567,0.046054561,0
3807,0.150588,0.111469,0.034785,0.056028161,0
3808,0.243502,0.053958,0.014261,0.087122323,0
3809,0.196871,0.166801,0.046658,0.029920798,0.002392887
3810,0.153212,0.189026,0.043936,0.069228513,0.007732246
3811,0.26779,0.108849,0.032413,0.077148724,0.003962132
3812,0.191275,0.167319,0.066771,0.044001173,0.000330336
3813,0.33044,0.069191,0.023672,0.074801995,0.00314125
3814,0.226059,0.15409,0.044966,0.05074802,0.000159412
3815,0.141049,0.166602,0.050535,0.04312115,0.001145244
3816,0.143602,0.16233,0.089926,0.067468466,0.00057028
3817,0.104101,0.188926,0.076662,0.028747433,0.000842426
3818,0.183552,0.120337,0.06335,0.051921385,0.000917284
3819,0.142077,0.196175,0.063601,0.053681432,0.001291732
3820,0.163786,0.177155,0.057656,0.06336169,0.001122474
3821,0.094797,0.187022,0.093098,0.026107363,0
3822,0.107839,0.218121,0.098879,0.054854796,0.002805097
3823,0.09951,0.175602,0.159523,0.041361103,4.23E-05
3824,0.143673,0.190786,0.135361,0.06336169,0
3825,0.175538,0.135814,0.080967,0.058081549,0
3826,0.121343,0.260858,0.064095,0.038721033,0
3827,0.145961,0.091104,0.20215,0.024640657,0
3828,0.18191,0.198617,0.179539,0.00264007,0
3829,0.154711,0.199639,0.102424,0.089175711,0.004605692
3830,0.105216,0.171814,0.040134,0.114403051,0.001941828
3831,0.132191,0.125327,0.03401,0.086828982,0.001974047
3832,0.131463,0.144631,0.024315,0.064535054,0.000694607
3833,0.149629,0.168789,0.055906,0.040481079,0.000616064
3834,0.134426,0.159117,0.03781,0.036374303,0.002405228
3835,0.151937,0.202556,0.034592,0.050454679,0.000487083
3836,0.098419,0.206472,0.061641,0.060134937,0
3837,0.097682,0.239047,0.031654,0.042827809,0.002739264
3838,0.099057,0.193447,0.058668,0.099149311,0
3839,0.189389,0.15616,0.069733,0.040481079,0.000879598
3840,0.048257,0.32204,0.138971,0.031387504,0.000381821
3841,0.182405,0.191925,0.029465,0.05573482,0
3842,0.158426,0.167363,0.051394,0.056028161,0.001261895
3843,0.085057,0.209322,0.038172,0.03050748,0.00094045
3844,0.126249,0.223399,0.031565,0.037254327,0.000267347
3845,0.077713,0.16438,0.10327,0.032267527,0
3846,0.154945,0.168969,0.073907,0.042827809,0.000168444
3847,0.20122,0.136088,0.068987,0.073335289,0.002702093
3848,0.162968,0.167525,0.053014,0.102376063,0
3849,0.206127,0.164336,0.038141,0.08888237,0.003545742
3850,0.124534,0.167495,0.068033,0.066588442,0
3851,0.083212,0.195588,0.044097,0.030214139,0.000312736
3852,0.081121,0.163672,0.108391,0.054561455,0.000390905
3853,0.044177,0.248921,0.045281,0.047227926,0
3854,0.050393,0.223698,0.070856,0.032560868,0
3855,0.132865,0.158755,0.105757,0.02786741,0
3856,0.116965,0.149026,0.073355,0.068935172,0
3857,0.08194,0.159574,0.111816,0.047227926,0
3858,0.116392,0.171472,0.062974,0.062188325,0
3859,0.10976,0.160599,0.075569,0.05573482,0.002258236
3860,0.216729,0.144267,0.055741,0.037547668,0
3861,0.349875,0.090973,0.019202,0.118509827,0.004896389
3862,0.299094,0.095189,0.0332,0.118509827,0.002156401
3863,0.207763,0.067027,0.027579,0.049281314,0
3864,0.26798,0.09232,0.0205,0.085948959,0.001609895
3865,0.156595,0.115457,0.076104,0.040774421,0.001502963
3866,0.11402,0.162833,0.101521,0.064828395,0.000598006
3867,0.157192,0.140073,0.085937,0.05573482,0.000465438
3868,0.173046,0.174842,0.046626,0.042534468,0.000908678
3869,0.182973,0.148347,0.068008,0.045467879,0
3870,0.208393,0.143406,0.057921,0.058961572,0.00064811
3871,0.186384,0.198109,0.010103,0.046054561,0
3872,0.312022,0.065422,0.064425,0.036667644,0.002153207
3873,0.219037,0.149188,0.019357,0.034320915,0.00248794
3874,0.407168,0.066278,0.014717,0.068055148,0.006057835
3875,0.269585,0.142023,0.027825,0.056908184,0
3876,0.254983,0.108464,0.042589,0.075682018,0.000742108
3877,0.140497,0.115095,0.105422,0.047227926,0.000702879
3878,0.062337,0.202072,0.139195,0.041654444,0
3879,0.102923,0.348289,0.013831,0.136110296,0
3880,0.326582,0.096068,0.01776,0.117923145,0.015349779
3881,0.242252,0.151378,0.040987,0.068348489,0.001157465
3882,0.260628,0.106575,0.050453,0.051041361,0.00069784
3883,0.202399,0.188193,0.035925,0.073335289,0.000674555
3884,0.121269,0.206228,0.083383,0.045467879,0.001562547
3885,0.157427,0.25763,0.039102,0.089175711,0.003609754
3886,0.207157,0.202892,0.034561,0.06101496,0.000387055
3887,0.208695,0.176334,0.040686,0.065415078,0
3888,0.172976,0.242345,0.031068,0.056614843,0.000572917
3889,0.175604,0.220018,0.037946,0.093575829,0.000680117
3890,0.218341,0.180894,0.036772,0.074215312,0.001835114
3891,0.228287,0.157186,0.052954,0.071281901,0.000513444
3892,0.328397,0.104489,0.032285,0.086535641,0.000808924
3893,0.303905,0.11532,0.018081,0.063948372,0.000411708
3894,0.239274,0.142768,0.041827,0.083602229,0.003244195
3895,0.168812,0.192527,0.066261,0.039601056,0.003242653
3896,0.259374,0.106217,0.037036,0.036667644,0.005715912
3897,0.261284,0.136375,0.017904,0.048694632,0.009150341
3898,0.247144,0.137514,0.041841,0.100029334,0.000872304
3899,0.103972,0.227239,0.031865,0.032267527,0.000884984
